what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1389855586461
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855593662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1389855593681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389855594069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855597935
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389855598106
closed,editor,com.essiembre.eclipse.i18n.resourcebundle,0.8.0,"com.essiembre.eclipse.rbe.ui.editor.ResourceBundleEditor",1389855598106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855642184
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855642208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855645336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855645357
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389855645623
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389855645673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389855731934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855738123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855744757
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1389855744769
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389855865730
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389855940915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855962418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855962452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855965681
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855965720
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389855965865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855990665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389855990707
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389855991060
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389855991103
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389855995175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1389855995176
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389856082115
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389856082781
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389856084549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389856085813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389856089109
opened,editor,com.essiembre.eclipse.i18n.resourcebundle,0.8.0,"com.essiembre.eclipse.rbe.ui.editor.ResourceBundleEditor",1389856089461
activated,editor,com.essiembre.eclipse.i18n.resourcebundle,0.8.0,"com.essiembre.eclipse.rbe.ui.editor.ResourceBundleEditor",1389856089569
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1389856089586
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389856092417
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1389856099606
closed,editor,com.essiembre.eclipse.i18n.resourcebundle,0.8.0,"com.essiembre.eclipse.rbe.ui.editor.ResourceBundleEditor",1389856099606
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1389856108336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389856116717
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389856119551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389856123112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389856151627
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389856153714
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1389856176487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389856177277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389856186895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389856211731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389856264534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389856273032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389856344639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389856463260
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1389856491804
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1389856491809
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1389856491843
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.2.v201103270854,"org.eclipse.jst.ws.jaxws.ui",1389856491897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1389856492348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1389856574953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389856585462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389856587656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389856631404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1389856677860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389856679598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389856683340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389856684491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389856687809
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389856694751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389856701048
