what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1395299399215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395299408171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395299408310
opened,view,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.views.AntView",1395299409362
activated,view,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.views.AntView",1395299409376
started,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1395299411033
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1395299419200
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1395299419208
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1395299421680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395299447292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395300727660
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395300728552
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1395300744758
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395300747087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395300748581
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395300754591
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1395300754891
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1395300755107
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.navigate.open.type",1395300755130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395300818857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395314279861
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395314281777
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1395314281777
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1395314284809
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395314290236
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395314290336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395314300665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395314312411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395314411704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395314411713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395314411728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395314415065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395314459174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395314461622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395314463126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395369429137
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1395369431957
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395369439650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1395369472714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395369473097
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395369484736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395369493022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395369551693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395369551715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395369616000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1395369618985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1395369619698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395369620593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395369926973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395369928995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395372379727
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395372384576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395372389746
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395372389965
